bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad,floor_ratio,connectivity_score,area_per_bhk
2 BHK,656.52,804.11,9,13,6,1,Semi-Furnished,1,2,1,1,2,Vitrified,1,1,1,1,0,Covered,1,Municipal,1805.82,Kharadi,411014,Society,4.31,1.83,2.13,1.9,35600.89,7133680.12,10865.899165295803,Owner,22,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.189766070676519,0.1969341819310773,0.4285714285714285,0.4736842105263157,0.3,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,1.0,0.115404032291375,0.232142857143117,0.5708333333333333,0.1354945968412302,0.6967509025270758,0.512,0.1882956919439067,0.1909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.5529870520876246,328.26
1 BHK,417.23,528.04,10,12,0,1,Fully Furnished,1,2,1,1,1,Vitrified,0,0,1,1,1,Open,0,Corporation + Borewell,934.31,Baner,411045,Standalone,3.07,2.94,1.39,2.79,27880.24,15165293.79,36347.563190566354,Broker,34,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752469466671771,0.0897974231605091,0.4761904761904761,0.4210526315789473,0.0,1.0,1.0,0.2,0.2,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0154102280498047,0.7857142857146755,0.3986111111111111,0.227763923524522,0.4296028880866426,0.8680000000000001,0.975308146279451,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4835039627966856,417.23
1 BHK,446.21,489.8,7,12,9,1,Unfurnished,0,1,1,0,2,Vitrified,0,1,1,1,1,Open,0,Municipal,1250.16,Viman Nagar,411014,Society,2.01,5.22,1.43,1.24,20647.7,4855572.18,10881.809417090608,Broker,40,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0891161606493357,0.074957311393977,0.3333333333333333,0.4210526315789473,0.45,1.0,0.0,0.0,0.2,0.0,0.1111111111111111,0.0,1.0,1.0,1.0,1.0,0.0,0.0516496780500342,0.232142857143117,0.2513888888888889,0.4172901080631753,0.4440433212996389,0.248,0.1887873917303014,0.3545454545454545,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5833333333333334,0.634707728043787,446.21
2 BHK,654.23,713.43,6,14,5,1,Semi-Furnished,1,3,2,1,4,Ceramic,1,1,1,0,0,Stilt,0,Municipal,3125.48,Kharadi,411014,Society,5.39,1.5,2.27,1.85,26235.05,5292433.95,8089.561698485242,Owner,70,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1886701251962173,0.1617432474386836,0.2857142857142857,0.5263157894736842,0.25,1.0,1.0,0.4000000000000001,0.4,0.2,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.266816894685875,0.232142857143117,0.7208333333333333,0.1080631753948462,0.7472924187725632,0.4920000000000001,0.1025447317085826,0.6272727272727273,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5186745601504392,327.115
3 BHK,913.66,1091.88,8,18,15,1,Fully Furnished,1,3,3,1,5,Marble,1,1,1,0,0,Open,0,Corporation + Borewell,2568.89,Wakad,411057,Society,5.33,2.77,2.26,1.73,18169.29,7715879.32,8445.022568570366,Broker,40,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3128278264864658,0.3086114560695437,0.3809523809523809,0.7368421052631579,0.75,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.4444444444444445,1.0,1.0,1.0,0.0,0.0,0.0,0.2029558357160231,1.0,0.7125,0.2136325852036575,0.743682310469314,0.444,0.113525821033632,0.3545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.49958343934222926,304.55333333333334
3 BHK,724.17,823.68,11,11,2,1,Unfurnished,1,4,4,2,5,Ceramic,1,1,0,0,0,Stilt,1,Municipal,2578.4,Shivajinagar,411005,Society,0.48,6.74,1.28,1.67,36610.81,7562708.47,10443.277780079263,Owner,74,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2221419273325931,0.204528873020801,0.5238095238095237,0.368421052631579,0.1,1.0,1.0,0.6000000000000001,0.8,0.4,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,1.0,0.204046977617249,0.071428571429351,0.0388888888888888,0.543640897755611,0.3898916967509025,0.42,0.1752434099256643,0.6636363636363637,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6162582939565768,241.39
2 BHK,403.63,468.48,7,12,2,1,Semi-Furnished,1,3,2,1,3,Vitrified,0,1,0,1,0,Stilt,1,Municipal,1441.3,Aundh,411007,Standalone,3.64,4.67,1.17,1.6,11687.04,6737396.13,16692.01033124396,Broker,12,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0687382748190972,0.0666834833902515,0.3333333333333333,0.4210526315789473,0.1,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,1.0,0.0735803681657342,0.107142857143117,0.4777777777777778,0.3715710723192019,0.3501805054151624,0.3920000000000001,0.3682417532185952,0.0999999999999999,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5378132267747968,201.815
2 BHK,532.79,752.61,7,12,12,1,Semi-Furnished,1,2,2,1,3,Vitrified,1,1,1,1,1,Stilt,1,Borewell,2191.51,Kothrud,411038,Society,1.66,6.19,1.16,1.28,22426.27,9017060.59,16924.23016573134,Owner,55,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1305515142233622,0.1769481527475939,0.3333333333333333,0.4210526315789473,0.6000000000000001,1.0,1.0,0.2,0.4,0.2,0.2222222222222222,1.0,1.0,1.0,1.0,1.0,1.0,0.1596566631939823,0.6607142857146755,0.2027777777777777,0.4979218620116376,0.3465703971119133,0.264,0.3754081540626386,0.4909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6197622680860622,266.395
1 BHK,378.64,417.46,11,18,7,1,Semi-Furnished,1,1,1,0,1,Vitrified,1,1,0,0,0,Open,1,Tanker,1434.04,Wakad,411057,Society,4.45,2.07,2.23,2.09,12957.63,2902089.65,7664.508900274667,Owner,12,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0567785902982503,0.0468837317603229,0.5238095238095237,0.7368421052631579,0.35,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0727473828657448,1.0,0.5902777777777778,0.1554447215295095,0.7328519855595668,0.588,0.0894186329510512,0.0999999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6111111111111112,0.5198403085770216,378.64
1 BHK,383.6,470.17,3,14,6,1,Fully Furnished,1,2,2,0,1,Ceramic,1,1,0,0,0,Open,0,Borewell,1132.58,Hadapsar,411028,Society,5.39,3.14,2.14,1.92,17649.26,2817597.5,7345.144681960375,Owner,8,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.05915234120755,0.067339335610059,0.1428571428571428,0.5263157894736842,0.3,1.0,1.0,0.2,0.4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0381589877507561,0.482142857143117,0.7208333333333333,0.2443890274314214,0.700361010830325,0.52,0.0795531338448823,0.0636363636363636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.466497099653273,383.6
3 BHK,989.19,1176.02,0,11,13,1,Semi-Furnished,1,3,3,1,6,Vitrified,0,1,0,1,0,Covered,1,Corporation + Borewell,3433.88,Viman Nagar,411014,Standalone,2.5,4.75,1.7,1.58,43579.28,15513057.18,15682.585933945955,Owner,10,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3489748841839274,0.3412643588947532,0.0,0.368421052631579,0.65,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,1.0,0.302201559495344,0.232142857143117,0.3194444444444444,0.3782211138819617,0.5415162454873647,0.3840000000000001,0.3370620567134935,0.0818181818181818,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5891208996278499,329.73
1 BHK,405.5,512.4,7,13,2,1,Semi-Furnished,1,1,1,1,1,Ceramic,1,1,0,1,1,Covered,1,Municipal,2058.41,Kalyani Nagar,411006,Society,1.43,3.93,0.95,1.13,24460.32,12153798.67,29972.376498150432,Owner,25,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0696332171982082,0.0837278795405153,0.3333333333333333,0.4736842105263157,0.1,1.0,1.0,0.0,0.2,0.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1443852660275091,0.089285714286234,0.1708333333333333,0.3100581878636741,0.2707581227436823,0.2039999999999999,0.7784058549337379,0.2181818181818181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.7077454349122378,405.5
2 BHK,871.25,1045.58,5,11,7,1,Semi-Furnished,1,2,1,2,2,Marble,0,0,0,1,0,Open,1,Tanker,5046.23,Baner,411045,Standalone,3.89,2.7,1.59,1.75,48077.01,20831551.12,23909.95824390244,Broker,9,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2925312990543283,0.2906434337162372,0.238095238095238,0.368421052631579,0.35,1.0,1.0,0.2,0.2,0.4,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,1.0,0.4871965799413467,0.7857142857146755,0.5125000000000001,0.2078137988362427,0.5018050541516246,0.452,0.5911701590117576,0.0727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.564219428876011,435.625
1 BHK,311.64,367.09,10,12,11,1,Unfurnished,1,2,2,1,1,Vitrified,1,1,1,0,1,Covered,1,Borewell,1142.55,Baner,411045,Society,2.67,3.86,1.06,2.23,22159.1,6949951.36,22301.21730201515,Builder,33,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247138098702094,0.0273362309841664,0.4761904761904761,0.4210526315789473,0.55,1.0,1.0,0.2,0.4,0.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0393029083349013,0.7857142857146755,0.3430555555555555,0.3042394014962593,0.3104693140794224,0.644,0.5414884049036554,0.2909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.5362760883406836,311.64
3 BHK,1009.71,1277.18,0,9,8,1,Unfurnished,0,3,3,3,5,Marble,1,1,0,1,1,Stilt,1,Corporation + Borewell,4703.19,Koregaon Park,411001,Society,3.11,5.18,1.51,1.22,65738.65,21577316.22,21369.81531330778,Builder,12,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3587953214135304,0.3805223533064267,0.0,0.2631578947368421,0.4,1.0,0.0,0.4000000000000001,0.6000000000000001,0.6000000000000001,0.4444444444444445,1.0,1.0,0.0,1.0,1.0,1.0,0.4478374508355094,0.0,0.4041666666666667,0.4139650872817954,0.4729241877256318,0.24,0.5127143928434208,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5883851459485148,336.57
3 BHK,1028.48,1279.79,6,14,8,1,Unfurnished,0,3,1,2,5,Ceramic,1,1,0,1,0,Not Specified,0,Borewell,2689.23,Magarpatta,411013,Society,5.79,2.16,1.4,2.35,15705.2,5897459.71,5734.15108704107,Owner,14,3,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3677782457215054,0.3815352375038808,0.2857142857142857,0.5263157894736842,0.4,1.0,0.0,0.4000000000000001,0.2,0.4,0.4444444444444445,1.0,1.0,0.0,1.0,0.0,0.0,0.2167631981128179,0.214285714286234,0.7763888888888889,0.1629260182876143,0.4332129963898916,0.6920000000000001,0.0297981807107903,0.1181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.4292491859744517,342.82666666666665
3 BHK,814.17,938.94,4,10,11,1,Semi-Furnished,1,3,2,1,3,Ceramic,0,0,1,0,0,Covered,0,Corporation + Borewell,2580.7,Hinjewadi,411057,Standalone,5.98,2.9,2.39,2.61,12981.94,5076917.13,6235.696635837725,Builder,13,3,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2652140204448868,0.2492587705681466,0.1904761904761904,0.3157894736842105,0.55,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.2043108710318462,1.0,0.8027777777777778,0.2244389027431421,0.7906137184115524,0.796,0.0452882682654734,0.109090909090909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.372743866263899,271.39
2 BHK,672.1,840.11,4,7,11,1,Semi-Furnished,1,2,1,2,3,Not Specified,1,1,1,0,0,Covered,0,Municipal,3150.43,Kalyani Nagar,411006,Society,2.36,4.66,1.09,1.22,44633.62,7979109.41,11871.90806427615,Broker,13,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1972223285730694,0.2109049984476871,0.1904761904761904,0.1578947368421052,0.55,1.0,1.0,0.2,0.2,0.4,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,0.0,0.2696795645529186,0.089285714286234,0.3,0.370739817123857,0.3212996389891697,0.24,0.2193642000551,0.109090909090909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.6363417288601263,336.05
2 BHK,743.88,831.25,16,17,3,1,Semi-Furnished,1,2,1,1,2,Vitrified,1,1,0,1,1,Covered,0,Corporation + Borewell,2550.01,Wakad,411057,Society,4.19,2.41,1.88,2.3,16449.14,7196164.23,9673.824044200679,Owner,35,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2315747157241854,0.2074666252716548,0.7619047619047619,0.6842105263157894,0.15,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,0.0,1.0,1.0,0.0,0.2007896149909817,1.0,0.5541666666666667,0.1837073981712385,0.6064981949458483,0.6719999999999999,0.1514762730144533,0.3090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9411764705882353,0.49984929265387157,371.94
1 BHK,469.49,532.06,0,13,1,1,Semi-Furnished,1,2,1,0,1,Ceramic,0,1,1,1,0,Covered,1,Municipal,1890.09,Shivajinagar,411005,Standalone,0.73,6.61,0.89,1.75,20939.55,8629532.65,18380.652729557605,Owner,28,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.100257475401049,0.0913574976715305,0.0,0.4736842105263157,0.05,1.0,1.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1250728575296822,0.071428571429351,0.0736111111111111,0.5328345802161263,0.2490974729241877,0.452,0.4203878745350163,0.2454545454545454,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5999932239302639,469.49
2 BHK,717.58,784.62,9,14,8,1,Unfurnished,1,2,1,1,3,Ceramic,0,0,0,1,0,Covered,0,Corporation + Borewell,2059.74,Nigdi,411044,Standalone,3.58,11.32,1.55,2.53,24213.38,4052228.37,5647.075406226483,Owner,49,3,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2189880929591485,0.1893705371002794,0.4285714285714285,0.5263157894736842,0.4,1.0,1.0,0.2,0.2,0.2,0.2222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,0.1445378652629066,0.7678571428577925,0.4694444444444444,0.9243557772236076,0.4873646209386282,0.764,0.0271080392915075,0.4363636363636363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.2599086585799587,358.79
2 BHK,656.65,782.42,10,13,14,1,Semi-Furnished,1,3,2,1,3,Ceramic,1,1,0,1,0,Covered,1,Municipal,1524.17,Magarpatta,411013,Society,4.49,1.18,2.14,2.11,17992.03,4962049.82,7556.612837889287,Owner,13,3,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1898282859221256,0.1885167649798199,0.4761904761904761,0.4736842105263157,0.7000000000000001,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.0830885626299388,0.214285714286234,0.5958333333333333,0.0814630091438071,0.700361010830325,0.596,0.0860842165603994,0.109090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.5401590454534035,328.325
4 BHK,1192.4,1480.62,8,20,7,1,Unfurnished,1,5,3,3,5,Granite,1,1,0,0,0,Open,1,Not Specified,2830.85,Hadapsar,411028,Society,4.63,3.48,1.99,1.97,39737.86,8544951.32,7166.178564240187,Builder,18,3,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4462268846433631,0.4594729897547345,0.3809523809523809,0.8421052631578947,0.35,1.0,1.0,0.8,0.6000000000000001,0.6000000000000001,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,1.0,0.2330121482759728,0.482142857143117,0.6152777777777778,0.2726517040731504,0.6462093862815884,0.54,0.0740270706676369,0.1545454545454545,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.48612262334666256,298.1
2 BHK,754.3,838.29,8,11,12,1,Fully Furnished,1,2,2,1,2,Wooden,1,1,1,1,0,Covered,1,Borewell,3150.21,Shivajinagar,411005,Society,0.79,7.4,0.59,1.44,28163.33,8001289.32,10607.569030889568,Broker,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2365615069489643,0.2101986960571251,0.3809523809523809,0.368421052631579,0.6000000000000001,1.0,1.0,0.2,0.4,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,1.0,0.2696543225741311,0.071428571429351,0.0819444444444444,0.598503740648379,0.1407942238267148,0.3279999999999999,0.1803151449711343,0.009090909090909,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7272727272727273,0.6088784268260965,377.15
1 BHK,545.6,616.71,13,14,0,1,Fully Furnished,1,1,0,0,2,Marble,1,1,1,0,0,Covered,1,Tanker,2363.11,Aundh,411007,Society,3.9,4.44,1.66,1.71,30867.19,8507769.3,15593.418804985338,Owner,19,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1366821088096788,0.1242083203973921,0.6190476190476191,0.5263157894736842,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,1.0,0.1793454066482783,0.107142857143117,0.5138888888888888,0.3524522028262676,0.5270758122743682,0.436,0.3343123059608098,0.1636363636363636,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,0.5206181163867183,545.6
1 BHK,428.58,488.67,6,12,9,1,Semi-Furnished,1,1,0,0,1,Vitrified,0,1,1,0,0,Covered,1,Tanker,1367.06,Pune Camp,411001,Society,2.65,6.04,1.76,1.7,7500.0,2800000.0,6533.202669279948,Broker,25,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0806788161874497,0.0745187829866501,0.2857142857142857,0.4210526315789473,0.45,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0650623476876052,0.0,0.3402777777777778,0.4854530340814629,0.5631768953068592,0.432,0.0544776801653495,0.2181818181818181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5343841860603922,428.58
2 BHK,634.03,748.21,12,12,4,1,Semi-Furnished,1,2,2,1,3,Vitrified,1,0,0,1,0,Covered,1,Borewell,2944.18,Kharadi,411014,Society,3.89,2.39,2.58,2.06,25061.87,11867512.48,18717.58825292179,Broker,12,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1790028331865691,0.175240608506675,0.5714285714285714,0.4210526315789473,0.2,1.0,1.0,0.2,0.4,0.2,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,1.0,0.2460152094395821,0.232142857143117,0.5125000000000001,0.1820448877805486,0.8592057761732853,0.5760000000000001,0.4307985056279859,0.0999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5395489394671733,317.015
2 BHK,588.67,728.9,3,8,11,1,Semi-Furnished,1,2,2,2,4,Marble,1,0,1,1,1,Bike,1,Tanker,1615.97,Koregaon Park,411001,Society,3.2,5.07,1.59,0.93,36104.38,14799205.82,25140.071381249258,Broker,49,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1572944982579731,0.1677468177584601,0.1428571428571428,0.2105263157894736,0.55,1.0,1.0,0.2,0.4,0.4,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.0936213519603838,0.0,0.4166666666666667,0.4048212801330008,0.5018050541516246,0.124,0.6291641597801929,0.4363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.618312090000561,294.335
1 BHK,378.44,444.14,7,9,6,1,Unfurnished,1,2,0,1,2,Vitrified,1,1,1,1,1,Open,1,Municipal,1644.04,Baner,411045,Standalone,3.9,2.79,1.43,1.87,24378.2,8101427.81,21407.43000211394,Owner,22,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566828745357785,0.057237659112077,0.3333333333333333,0.2631578947368421,0.3,1.0,1.0,0.2,0.0,0.2,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,0.0968419989811419,0.7857142857146755,0.5138888888888888,0.2152950955943474,0.4440433212996389,0.5000000000000001,0.5138744584198648,0.1909090909090909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.548495481140616,378.44
3 BHK,795.14,929.93,11,11,6,1,Semi-Furnished,1,3,2,3,3,Wooden,0,0,1,1,1,Covered,1,Municipal,3539.48,Baner,411045,Society,3.26,2.55,1.84,2.33,45309.36,10559833.86,13280.471187463841,Builder,31,1,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2561066656456985,0.2457621856566283,0.5238095238095237,0.368421052631579,0.3,1.0,1.0,0.4000000000000001,0.4,0.6000000000000001,0.2222222222222222,0.0,0.0,1.0,1.0,1.0,1.0,0.3143177093133723,0.7857142857146755,0.425,0.1953449709060681,0.5920577617328521,0.684,0.2628688211682936,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.534720302729297,265.0466666666667
1 BHK,412.89,505.11,0,6,10,1,Semi-Furnished,1,2,0,1,2,Granite,0,0,1,1,1,Open,1,Borewell,1170.1,Baner,411045,Society,2.57,2.82,1.77,2.24,18493.9,11434306.47,27693.348034585484,Owner,8,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731699146215398,0.0808987891959019,0.0,0.1052631578947368,0.5,1.0,1.0,0.2,0.0,0.2,0.1111111111111111,0.0,0.0,1.0,1.0,1.0,1.0,0.042463892496707,0.7857142857146755,0.3291666666666666,0.2177888611803823,0.5667870036101084,0.6480000000000001,0.7080121738937064,0.0636363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680578150324676,412.89
3 BHK,678.19,839.21,9,13,11,1,Unfurnished,1,2,2,2,6,Vitrified,1,1,0,1,0,Covered,1,Corporation + Borewell,3108.86,Kharadi,411014,Society,3.73,0.57,2.0,1.78,21429.74,6084514.46,8971.695925920463,Broker,70,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2001368735403346,0.2105557280347718,0.4285714285714285,0.4736842105263157,0.55,1.0,1.0,0.2,0.4,0.4,0.5555555555555556,1.0,1.0,0.0,1.0,0.0,1.0,0.2649099779247422,0.232142857143117,0.4902777777777778,0.0307564422277639,0.6498194945848376,0.4640000000000001,0.1297895944959274,0.6272727272727273,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.6262754735363076,226.06333333333336
