bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed,locality_tier,furnishing_status_encoded,bhk_number,bhk_type_encoded,locality_Aundh,locality_Baner,locality_Hadapsar,locality_Hinjewadi,locality_Kalyani Nagar,locality_Kharadi,locality_Koregaon Park,locality_Kothrud,locality_Magarpatta,locality_Nigdi,locality_Pimple Saudagar,locality_Pune Camp,locality_Shivajinagar,locality_Viman Nagar,locality_Wakad,norm_carpet_area_sqft,norm_super_built_up_area_sqft,norm_floor_number,norm_total_floors,norm_building_age_years,norm_lift_available,norm_modular_kitchen,norm_bathrooms,norm_balconies,norm_ac_units,norm_wardrobes,norm_gated_community,norm_security,norm_clubhouse,norm_gym,norm_swimming_pool,norm_power_backup,norm_maintenance_charges,norm_pin_code,norm_distance_to_metro_km,norm_distance_to_it_park_km,norm_distance_to_school_km,norm_distance_to_hospital_km,norm_price_per_sqft,norm_days_since_listed,norm_locality_tier,norm_locality_Aundh,norm_locality_Baner,norm_locality_Hadapsar,norm_locality_Hinjewadi,norm_locality_Kalyani Nagar,norm_locality_Kharadi,norm_locality_Koregaon Park,norm_locality_Kothrud,norm_locality_Magarpatta,norm_locality_Nigdi,norm_locality_Pimple Saudagar,norm_locality_Pune Camp,norm_locality_Shivajinagar,norm_locality_Viman Nagar,norm_locality_Wakad
3 BHK,853.29,1018.97,12,17,5,1,Unfurnished,1,5,2,1,6,Vitrified,1,1,1,0,0,Bike,0,Tanker,3639.3,Kothrud,411038,Society,2.7,8.0,1.52,1.5,26781.82,8547931.1,10017.59,Broker,52,2,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2839360235843639,0.2803166718410432,0.5714285714285714,0.6842105263157894,0.25,1.0,1.0,0.8,0.4,0.2,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.3257706835068911,0.6607142857146755,0.34722222222222227,0.6483790523690772,0.47653429602888087,0.3520000000000001,0.16209476463270153,0.4636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,438.81,477.91,3,14,9,1,Fully Furnished,1,1,1,1,1,Marble,0,0,1,1,0,Covered,1,Tanker,2934.09,Koregaon Park,411001,Standalone,1.63,4.33,1.19,1.26,24933.42,12987853.4,29597.73,Broker,49,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08557467743788048,0.07034306116113012,0.14285714285714285,0.5263157894736842,0.45,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.244857520503371,0.0,0.1986111111111111,0.34330839567747296,0.3574007220216606,0.256,0.7668404088273701,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,771.59,893.3,6,15,3,1,Semi-Furnished,1,3,2,1,3,Marble,1,1,1,0,1,Bike,0,Corporation + Borewell,1864.69,Pimple Saudagar,411027,Society,4.56,5.79,1.83,1.95,29784.8,10767121.81,13954.44,Broker,11,3,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24483613461464837,0.231546879850978,0.2857142857142857,0.5789473684210527,0.15000000000000002,1.0,1.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,1.0,0.0,1.0,0.0,0.1221585563423914,0.464285714286234,0.6055555555555555,0.4646716541978387,0.5884476534296029,0.532,0.2836869947877352,0.0909090909090909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3 BHK,1111.43,1349.58,13,13,7,1,Semi-Furnished,1,3,3,2,5,Marble,1,1,0,0,0,Covered,1,Municipal,3273.4,Viman Nagar,411014,Society,1.59,6.7,1.55,1.38,37124.62,11995005.87,10792.42,Broker,10,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40747635820666955,0.40861921763427517,0.6190476190476191,0.4736842105263157,0.35000000000000003,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.4444444444444445,1.0,1.0,0.0,0.0,0.0,1.0,0.28378868333249196,0.232142857143117,0.19305555555555556,0.540315876974231,0.4873646209386282,0.30399999999999994,0.18602590442492747,0.08181818181818182,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2 BHK,643.59,748.26,4,6,4,1,Fully Furnished,1,3,2,2,4,Vitrified,0,0,1,1,1,Covered,1,Municipal,3619.82,Baner,411045,Society,2.82,2.08,2.27,2.74,60746.66,21759065.05,33809.13,Broker,31,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18357804663271948,0.17526001241850359,0.19047619047619047,0.10526315789473684,0.2,1.0,1.0,0.4000000000000001,0.4,0.4,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,0.32353562102151995,0.7857142857146755,0.3638888888888889,0.15627597672485452,0.7472924187725632,0.8480000000000001,0.8969122983011649,0.2727272727272727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,790.23,924.86,8,19,4,1,Unfurnished,1,2,2,1,2,Vitrified,0,0,1,1,0,Not Specified,1,Corporation + Borewell,1671.13,Wakad,411057,Standalone,4.13,3.76,1.98,2.27,17487.34,5616331.14,7107.19,Owner,84,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25375684367701673,0.2437946289972059,0.38095238095238093,0.7894736842105263,0.2,1.0,1.0,0.2,0.4,0.2,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,1.0,0.0999502044600282,1.0,0.5458333333333333,0.29592684954280957,0.6425992779783394,0.66,0.07220512529078854,0.7545454545454545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1 BHK,392.35,482.58,3,13,10,1,Fully Furnished,1,1,1,1,2,Vitrified,1,1,0,1,1,Covered,1,Municipal,800.0,Kalyani Nagar,411006,Society,2.13,4.72,1.33,1.3,26081.86,11775369.68,30012.52,Broker,15,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06333990581568975,0.07215538652592365,0.14285714285714285,0.4736842105263157,0.5,1.0,1.0,0.0,0.2,0.2,0.1111111111111111,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.089285714286234,0.26805555555555555,0.3757273482959268,0.40794223826714804,0.272,0.7796514738021613,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,440.59,503.04,3,9,13,1,Semi-Furnished,0,2,1,0,1,Vitrified,0,1,1,1,0,Not Specified,0,Corporation + Borewell,2559.56,Aundh,411007,Standalone,3.98,3.58,1.38,1.81,14063.34,4589609.02,10416.89,Owner,30,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08642654772387916,0.08009546724619687,0.14285714285714285,0.2631578947368421,0.65,1.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.20188534634289623,0.107142857143117,0.525,0.28096425602660013,0.42599277978339345,0.4760000000000001,0.17442741065703696,0.2636363636363636,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,676.22,762.04,0,7,1,1,Fully Furnished,1,3,2,2,4,Vitrified,1,1,1,1,0,Not Specified,1,Municipal,3512.77,Koregaon Park,411001,Society,2.94,5.02,1.24,1.18,56828.17,21503598.96,31799.5,Broker,6,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19919407327998778,0.18060773051847256,0.0,0.15789473684210525,0.05,1.0,1.0,0.4000000000000001,0.4,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.3112531036160282,0.0,0.38055555555555554,0.4006650041562759,0.37545126353790614,0.22399999999999998,0.834843539398372,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,755.28,877.45,9,11,10,1,Unfurnished,1,2,3,1,2,Vitrified,1,1,1,0,0,Open,0,Municipal,2221.11,Hinjewadi,411057,Society,6.31,0.98,2.38,2.47,16669.58,5774688.26,7645.75,Builder,35,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.23703051418507598,0.225395839801304,0.42857142857142855,0.368421052631579,0.5,1.0,1.0,0.2,0.6000000000000001,0.2,0.1111111111111111,1.0,1.0,1.0,0.0,0.0,0.0,0.16305285670358116,1.0,0.8486111111111111,0.06483790523690772,0.7870036101083032,0.7400000000000001,0.088838909019479,0.3090909090909091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 BHK,1584.93,1969.13,10,18,10,1,Unfurnished,1,5,3,2,5,Marble,0,1,0,0,0,Covered,1,Municipal,4101.92,Wakad,411057,Standalone,3.98,3.05,2.58,1.63,41585.57,11799819.62,7445.02,Owner,32,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6340834258585705,0.6490530891027633,0.47619047619047616,0.7368421052631579,0.5,1.0,1.0,0.8,0.6000000000000001,0.4,0.4444444444444445,0.0,1.0,0.0,0.0,0.0,1.0,0.37884997544643884,1.0,0.525,0.23690773067331666,0.8592057761732853,0.404,0.08263922948913877,0.2818181818181818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2 BHK,751.33,909.21,2,13,5,1,Semi-Furnished,1,2,2,1,4,Wooden,1,0,0,0,0,Covered,0,Corporation + Borewell,2639.79,Wakad,411057,Society,4.59,2.84,1.71,1.98,24232.17,5922265.18,7882.41,Broker,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.23514012787625865,0.23772120459484636,0.09523809523809523,0.4736842105263157,0.25,1.0,1.0,0.2,0.4,0.2,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.2110906370616501,1.0,0.6097222222222222,0.21945137157107228,0.5451263537906137,0.544,0.09614831049235459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4 BHK,1346.02,1648.94,10,12,10,1,Fully Furnished,1,4,3,3,8,Ceramic,1,1,0,1,0,Covered,1,Corporation + Borewell,3799.33,Nigdi,411044,Society,3.1,9.87,2.0,2.36,53682.63,11487063.82,8534.13,Not Specified,35,3,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.519746161797925,0.5247943185346167,0.47619047619047616,0.42105263157894735,0.5,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7777777777777777,1.0,1.0,0.0,1.0,0.0,1.0,0.34413192834949585,0.7678571428577925,0.4027777777777778,0.8038237738985867,0.6498194945848376,0.696,0.1162771160695644,0.3090909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3 BHK,869.03,1049.68,0,6,11,1,Fully Furnished,1,4,2,3,6,Granite,1,1,1,0,0,Bike,0,Municipal,3462.32,Koregaon Park,411001,Society,1.56,5.1,1.05,0.99,67571.99,17845444.02,20534.98,Owner,13,1,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2914688540908917,0.2922345544861845,0.0,0.10526315789473684,0.55,1.0,1.0,0.6000000000000001,0.4,0.6000000000000001,0.5555555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.3054646589349721,0.0,0.18888888888888888,0.40731504571903565,0.3068592057761733,0.14800000000000002,0.4869313485793212,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,835.39,973.79,9,10,6,1,Unfurnished,0,3,2,1,3,Wooden,1,1,1,0,0,Covered,1,Tanker,3376.43,Kothrud,411038,Society,1.56,8.26,1.47,1.5,34403.93,7198251.56,8616.61,Owner,60,2,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.275369462843141,0.26278329711269793,0.42857142857142855,0.3157894736842105,0.30000000000000004,1.0,0.0,0.4000000000000001,0.4,0.2,0.2222222222222222,1.0,1.0,1.0,0.0,0.0,1.0,0.2956099609437746,0.6607142857146755,0.18888888888888888,0.6699916874480465,0.45848375451263534,0.3520000000000001,0.1188245657166648,0.5363636363636364,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1185.63,1481.17,0,9,10,1,Unfurnished,1,3,3,1,4,Marble,1,1,0,0,1,Covered,0,Corporation + Borewell,3281.14,Aundh,411007,Society,3.18,4.08,1.54,1.64,38931.96,10607032.85,8946.3,Owner,29,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4429869060836939,0.4596864327848495,0.0,0.2631578947368421,0.5,1.0,1.0,0.4000000000000001,0.6000000000000001,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.28467674204074517,0.107142857143117,0.4138888888888889,0.3225270157938487,0.48375451263537905,0.40800000000000003,0.12900726060212223,0.2545454545454545,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,700.26,781.97,11,17,11,1,Unfurnished,0,2,2,1,3,Ceramic,1,1,0,0,0,Covered,1,Corporation + Borewell,2866.15,Hadapsar,411028,Society,5.16,1.14,1.76,2.25,13641.41,5103274.54,7287.68,Broker,25,3,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21069910792909374,0.18834212977336234,0.5238095238095237,0.6842105263157894,0.55,1.0,0.0,0.2,0.4,0.2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,1.0,0.2370623385087039,0.482142857143117,0.6888888888888889,0.07813798836242725,0.5631768953068592,0.652,0.07777967896204402,0.21818181818181817,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,441.9,506.88,2,18,9,1,Unfurnished,0,2,0,0,1,Marble,1,1,0,0,0,Stilt,0,Borewell,1852.72,Hadapsar,411028,Society,4.99,1.02,2.26,2.23,15166.85,2800000.0,6336.22,Owner,16,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.08705348596806921,0.08158568767463523,0.09523809523809523,0.7368421052631579,0.45,1.0,0.0,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12078516322381375,0.482142857143117,0.6652777777777779,0.0681629260182876,0.743682310469314,0.644,0.048393204165364356,0.13636363636363635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,488.89,611.28,5,10,0,1,Unfurnished,1,1,0,0,2,Vitrified,0,0,1,1,0,Covered,1,Corporation + Borewell,1251.78,Hinjewadi,411057,Society,6.16,1.37,2.38,2.44,8922.3,5161036.42,10556.74,Broker,12,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.10954190436081014,0.12210105557280349,0.23809523809523808,0.3157894736842105,0.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,1.0,0.0,1.0,0.0518355508029244,1.0,0.8277777777777778,0.09725685785536159,0.7870036101083032,0.728,0.17874677090372695,0.09999999999999999,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,776.29,979.73,1,14,15,1,Semi-Furnished,1,3,3,2,3,Vitrified,1,1,0,0,0,Open,0,Corporation + Borewell,2028.44,Magarpatta,411013,Society,4.66,0.2,1.78,1.93,12795.51,7133155.66,9188.78,Broker,9,3,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.24708545503273477,0.2650884818379386,0.047619047619047616,0.5263157894736842,0.75,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,0.14094662009904035,0.214285714286234,0.6194444444444445,0.0,0.5703971119133574,0.524,0.1364964166451497,0.07272727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,735.56,848.44,14,17,8,1,Fully Furnished,1,2,1,1,3,Vitrified,1,1,0,1,0,Bike,1,Borewell,3694.63,Kharadi,411014,Society,3.94,1.18,2.13,1.65,22363.27,6887938.32,9364.15,Builder,7,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.22759294000536007,0.214137690158336,0.6666666666666666,0.6842105263157894,0.4,1.0,1.0,0.2,0.2,0.2,0.2222222222222222,1.0,1.0,0.0,1.0,0.0,1.0,0.33211904117196217,0.232142857143117,0.5194444444444445,0.08146300914380714,0.6967509025270758,0.41200000000000003,0.14191283571173544,0.054545454545454536,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,372.03,408.49,4,13,8,1,Semi-Furnished,1,1,1,0,1,Granite,1,1,0,0,0,Covered,1,Borewell,2340.07,Wakad,411057,Society,4.77,2.48,2.06,1.85,14325.46,5049812.97,13573.52,Owner,30,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05361518434855851,0.04340266997826764,0.19047619047619047,0.4736842105263157,0.4,1.0,1.0,0.0,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1767018830516176,1.0,0.6347222222222222,0.18952618453865333,0.6714801444043321,0.4920000000000001,0.27192202728563186,0.2636363636363636,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2 BHK,522.89,799.71,14,16,4,1,Unfurnished,0,2,0,1,3,Ceramic,0,1,0,1,0,Covered,1,Tanker,1811.68,Hinjewadi,411057,Standalone,6.54,0.2,2.32,3.03,12146.85,6913964.68,13222.52,Owner,39,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12581358398101,0.1952266376901584,0.6666666666666666,0.631578947368421,0.2,1.0,0.0,0.2,0.0,0.2,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,1.0,0.11607638681726185,1.0,0.8805555555555555,0.0,0.7653429602888087,0.964,0.26108115887956695,0.34545454545454546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 BHK,829.95,1015.27,9,15,12,1,Unfurnished,1,4,3,1,4,Not Specified,1,0,0,1,0,Covered,0,Municipal,1299.24,Hinjewadi,411057,Society,5.47,1.13,2.42,2.65,21981.46,4858136.01,5853.5,Owner,43,3,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.27276599410390906,0.278880782365725,0.42857142857142855,0.5789473684210527,0.6000000000000001,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.057280934045004145,1.0,0.7319444444444444,0.07730673316708227,0.8014440433212996,0.812,0.033484075968852445,0.3818181818181818,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 BHK,1240.36,1519.89,9,17,3,1,Semi-Furnished,1,5,5,3,6,Marble,1,1,1,1,0,Stilt,0,Borewell,4251.66,Kothrud,411038,Society,2.19,9.44,1.29,1.24,48518.78,14039604.73,11319.02,Broker,13,2,1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.469179524484092,0.4747128221049364,0.42857142857142855,0.6842105263157894,0.15000000000000002,1.0,1.0,0.8,1.0,0.6000000000000001,0.5555555555555556,1.0,1.0,1.0,1.0,0.0,0.0,0.3960305840993891,0.6607142857146755,0.2763888888888889,0.768079800498753,0.39350180505415167,0.248,0.2022902956005224,0.10909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,411.05,455.17,3,10,12,1,Semi-Furnished,1,2,0,1,1,Granite,0,0,1,0,1,Covered,1,Borewell,2588.36,Kalyani Nagar,411006,Society,2.73,5.1,1.54,1.47,18952.61,7924323.01,19278.04,Owner,34,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07228932960679967,0.06151816206147162,0.14285714285714285,0.3157894736842105,0.6000000000000001,1.0,1.0,0.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.20518975083872215,0.089285714286234,0.3513888888888889,0.40731504571903565,0.48375451263537905,0.33999999999999997,0.4481099208462178,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 BHK,476.05,546.96,11,13,3,1,Semi-Furnished,0,2,2,0,1,Marble,1,1,1,0,0,Covered,0,Municipal,1497.85,Kharadi,411014,Society,4.68,2.44,2.19,2.16,14472.16,8076601.91,16965.87,Broker,53,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.10339695241012291,0.09713986339646077,0.5238095238095237,0.4736842105263157,0.15000000000000002,1.0,0.0,0.2,0.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08006870407680905,0.232142857143117,0.6222222222222222,0.18620116375727344,0.7184115523465704,0.6160000000000001,0.3766970128620263,0.4727272727272727,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,804.88,877.11,1,15,5,1,Semi-Furnished,0,2,3,0,3,Marble,1,1,0,0,1,Covered,0,Borewell,2324.43,Viman Nagar,411014,Society,2.75,4.68,1.94,1.98,33870.45,6870899.25,8536.52,Broker,30,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2607680232780734,0.22526389320086937,0.047619047619047616,0.5789473684210527,0.25,1.0,0.0,0.2,0.6000000000000001,0.0,0.2222222222222222,1.0,1.0,0.0,0.0,1.0,0.0,0.17490740783235653,0.232142857143117,0.3541666666666667,0.3724023275145469,0.628158844765343,0.544,0.11635093280885359,0.2636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2 BHK,495.93,544.68,3,12,7,1,Semi-Furnished,1,3,1,1,4,Vitrified,1,1,0,0,1,Covered,0,Municipal,2550.09,Kharadi,411014,Society,3.17,1.97,1.76,1.83,13566.62,7388157.81,14897.59,Owner,33,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11291109919981625,0.09625504501707544,0.14285714285714285,0.42105263157894735,0.35000000000000003,1.0,1.0,0.4000000000000001,0.2,0.2,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.20079879389235905,0.232142857143117,0.4125,0.14713216957605982,0.5631768953068592,0.4840000000000001,0.3128168097084765,0.2909090909090909,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 BHK,651.27,757.83,2,9,10,1,Semi-Furnished,1,2,1,1,2,Granite,1,1,0,0,0,Stilt,0,Tanker,2341.94,Kharadi,411014,Society,3.73,1.25,2.0,2.1,22329.99,6472127.19,9937.65,Broker,41,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18725353191163518,0.17897392114250238,0.09523809523809523,0.2631578947368421,0.5,1.0,1.0,0.2,0.2,0.2,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.17691643987131184,0.232142857143117,0.4902777777777778,0.08728179551122194,0.6498194945848376,0.5920000000000001,0.15962576457463648,0.3636363636363636,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1 RK,410.65,516.21,15,16,12,1,Semi-Furnished,1,2,1,0,2,Granite,1,1,1,1,0,Covered,0,Borewell,803.71,Viman Nagar,411014,Society,2.55,5.51,1.65,1.46,17845.83,5289192.16,12879.9,Broker,12,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07209789808185611,0.08520645762185661,0.7142857142857142,0.631578947368421,0.6000000000000001,1.0,1.0,0.2,0.2,0.0,0.1111111111111111,1.0,1.0,1.0,1.0,0.0,0.0,0.00042567155137201995,0.232142857143117,0.3263888888888889,0.4413965087281795,0.5234657039711191,0.33599999999999997,0.25049911234598865,0.09999999999999999,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3 BHK,965.11,1216.56,8,19,10,1,Semi-Furnished,1,3,3,2,4,Vitrified,0,0,0,0,0,Covered,0,Tanker,2644.86,Nigdi,411044,Standalone,3.4,8.5,1.88,2.59,27892.66,7562457.41,7835.81,Broker,20,3,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33745070638232705,0.3569970506054021,0.38095238095238093,0.7894736842105263,0.5,1.0,1.0,0.4000000000000001,0.6000000000000001,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.21167234993643613,0.7678571428577925,0.4444444444444444,0.6899418121363258,0.6064981949458483,0.788,0.09470903850454085,0.17272727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3 BHK,1262.95,1612.42,13,17,8,1,Fully Furnished,0,3,3,2,4,Vitrified,0,0,0,1,0,Covered,1,Borewell,4022.67,Wakad,411057,Standalone,4.84,1.62,2.19,1.8,48941.71,9194863.87,7280.45,Broker,37,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47999061985527774,0.5106217013349892,0.6190476190476191,0.6842105263157894,0.4,1.0,0.0,0.4000000000000001,0.6000000000000001,0.4,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.3697571262695568,1.0,0.6444444444444445,0.11803823773898586,0.7184115523465704,0.4720000000000001,0.07755637560427805,0.32727272727272727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
