listing_id,source,listing_url,bhk_type,carpet_area_sqft,super_built_up_area_sqft,floor_number,total_floors,building_age_years,lift_available,furnishing_status,modular_kitchen,bathrooms,balconies,ac_units,wardrobes,flooring_type,gated_community,security,clubhouse,gym,swimming_pool,parking_type,power_backup,water_supply,maintenance_charges,locality,pin_code,society_type,distance_to_metro_km,distance_to_it_park_km,distance_to_school_km,distance_to_hospital_km,rental_price,purchase_price,price_per_sqft,brokerage_type,days_since_listed
SYN-01313,synthetic,https://example.com/pune-listing/1313,1 BHK,433.4,522.16,14,16,16,1,Unfurnished,1,2,2,0,2,Ceramic,1,1,0,0,1,None,1,Borewell,1443.77,Hadapsar,411028,Society,5.18,2.3,2.01,1.96,12708.61,2800000.0,6460.59,Owner,37
SYN-01314,synthetic,https://example.com/pune-listing/1314,3 BHK,675.33,798.16,10,15,2,1,Unfurnished,0,4,3,2,5,Vitrified,1,1,1,0,1,Covered,1,Corporation + Borewell,1947.6,Pimple Saudagar,411027,Society,4.63,5.43,1.82,1.68,12819.7,5719442.27,8469.12,Owner,38
SYN-01315,synthetic,https://example.com/pune-listing/1315,3 BHK,1034.37,1129.49,5,13,7,1,Semi-Furnished,1,3,4,1,4,Vitrified,0,0,0,0,1,Covered,1,Borewell,3981.21,Kharadi,411014,Society,4.4,0.2,1.87,1.98,30487.97,10298254.28,9956.08,Owner,31
SYN-01316,synthetic,https://example.com/pune-listing/1316,3 BHK,881.84,983.47,10,13,2,1,Fully Furnished,1,4,3,1,5,Granite,1,1,0,1,0,,1,Borewell,3302.33,Kothrud,411038,Society,2.24,7.09,0.82,1.67,37902.38,18940247.16,21478.11,,41
SYN-01317,synthetic,https://example.com/pune-listing/1317,2 BHK,647.02,737.36,12,12,7,1,Semi-Furnished,0,2,1,1,3,Ceramic,1,0,0,1,0,Bike,0,Corporation + Borewell,2177.04,Viman Nagar,411014,Society,2.83,5.36,2.25,1.34,23063.83,5989551.6,9257.14,Broker,30
SYN-01318,synthetic,https://example.com/pune-listing/1318,1 BHK,458.44,525.15,13,16,8,1,Unfurnished,0,1,2,0,2,Ceramic,1,1,0,1,0,Covered,1,Municipal,991.59,Hadapsar,411028,Society,5.67,1.68,2.51,2.15,14708.52,3295228.74,7187.96,Owner,10
SYN-01319,synthetic,https://example.com/pune-listing/1319,2 BHK,760.05,971.62,11,16,5,1,Unfurnished,0,2,1,0,3,Wooden,1,1,0,1,1,Bike,1,Corporation + Borewell,3230.2,Hadapsar,411028,Society,5.15,1.23,1.91,1.88,17075.97,4983486.98,6556.81,Owner,14
SYN-01320,synthetic,https://example.com/pune-listing/1320,4 BHK,1404.61,1585.38,2,16,13,1,Fully Furnished,1,4,4,2,4,Marble,1,1,0,0,0,None,1,Borewell,4449.78,Hadapsar,411028,Society,5.3,1.99,2.97,2.12,52053.61,11412490.95,8125.05,Owner,15
SYN-01321,synthetic,https://example.com/pune-listing/1321,1 BHK,378.75,435.23,6,15,13,1,Fully Furnished,1,1,1,0,2,Vitrified,0,1,0,1,0,Covered,1,Municipal,800.0,Pimple Saudagar,411027,Society,4.27,4.52,1.61,1.76,9545.87,4792132.74,12652.41,Builder,17
SYN-01322,synthetic,https://example.com/pune-listing/1322,1 RK,385.31,454.71,0,17,0,1,Semi-Furnished,1,1,1,0,2,Vitrified,0,0,0,1,1,Covered,0,Corporation + Borewell,2194.49,Kharadi,411014,Standalone,4.38,1.57,1.84,1.98,16751.69,7104159.32,18437.66,Broker,8
SYN-01323,synthetic,https://example.com/pune-listing/1323,2 BHK,706.82,804.04,3,13,9,1,Fully Furnished,1,3,3,1,4,Ceramic,1,1,0,1,0,Covered,1,Borewell,2378.43,Viman Nagar,411014,Society,2.23,5.62,2.14,1.69,38159.21,12639662.81,17882.55,Broker,11
SYN-01324,synthetic,https://example.com/pune-listing/1324,2 BHK,441.82,507.7,12,14,7,1,Semi-Furnished,1,2,2,1,3,Marble,0,0,1,1,1,Open,1,Corporation + Borewell,1260.87,Viman Nagar,411014,Standalone,2.47,4.57,2.1,1.42,24182.15,7191484.13,16277.05,Owner,16
SYN-01325,synthetic,https://example.com/pune-listing/1325,2 BHK,528.41,632.81,8,12,8,1,Semi-Furnished,1,2,2,1,3,Marble,1,1,0,0,0,Bike,0,Municipal,1836.4,Viman Nagar,411014,Society,1.69,5.04,1.56,1.11,21694.36,8531232.01,16145.09,Broker,30
SYN-01326,synthetic,https://example.com/pune-listing/1326,2 BHK,630.93,711.54,5,15,8,1,Unfurnished,0,2,2,1,3,Vitrified,1,1,0,1,1,Covered,1,Municipal,800.0,Pune Camp,411001,Society,2.53,7.43,1.23,1.85,14280.14,4682283.7,7421.24,Builder,64
SYN-01327,synthetic,https://example.com/pune-listing/1327,2 BHK,704.73,813.24,3,7,12,1,Unfurnished,1,3,2,0,3,Vitrified,1,1,0,0,0,Open,0,Tanker,2954.4,Viman Nagar,411014,Society,2.26,6.62,1.07,1.33,18310.71,5376306.49,7628.94,Builder,31
SYN-01328,synthetic,https://example.com/pune-listing/1328,2 BHK,663.6,738.79,10,13,7,1,Unfurnished,0,2,3,1,3,Vitrified,0,1,0,1,0,Covered,1,Municipal,2825.87,Kothrud,411038,Society,2.2,9.07,1.02,1.88,29000.03,5909733.49,8905.52,Owner,9
SYN-01329,synthetic,https://example.com/pune-listing/1329,2 BHK,599.05,655.71,10,17,9,1,Unfurnished,0,2,1,1,2,Vitrified,0,1,0,0,0,Covered,0,Tanker,2238.31,Hinjewadi,411057,Society,7.0,0.2,2.62,2.98,16796.3,5721427.09,9550.87,Owner,12
SYN-01330,synthetic,https://example.com/pune-listing/1330,1 RK,416.03,463.38,1,17,15,1,Semi-Furnished,1,1,2,0,2,Ceramic,0,0,0,0,0,Bike,1,Municipal,1942.98,Hadapsar,411028,Society,5.61,2.1,2.09,2.18,7500.0,3087343.8,7421.03,Broker,41
SYN-01331,synthetic,https://example.com/pune-listing/1331,1 BHK,422.12,,9,14,7,1,Fully Furnished,1,1,1,1,1,Marble,1,0,1,1,0,Covered,1,Corporation + Borewell,1736.62,Kalyani Nagar,411006,Society,2.25,4.62,1.45,1.44,32849.08,10858737.77,25724.49,Owner,28
SYN-01332,synthetic,https://example.com/pune-listing/1332,1 BHK,426.88,540.95,6,11,8,1,Unfurnished,0,2,1,0,2,Vitrified,1,1,0,0,0,Covered,1,Corporation + Borewell,1073.49,Pimple Saudagar,411027,Society,4.94,4.79,1.82,2.0,7500.0,2800000.0,6559.17,Broker,20
SYN-01333,synthetic,https://example.com/pune-listing/1333,1 BHK,393.18,456.84,10,13,8,1,Semi-Furnished,1,1,1,0,2,Granite,1,1,0,0,1,Covered,1,Corporation + Borewell,800.0,Viman Nagar,411014,Society,3.52,5.36,1.29,1.23,18021.63,4162836.92,10587.67,Owner,18
SYN-01334,synthetic,https://example.com/pune-listing/1334,1 BHK,374.94,449.93,2,14,8,1,Fully Furnished,1,2,0,0,1,Ceramic,1,1,0,0,0,Open,1,Corporation + Borewell,800.0,Nigdi,411044,Society,3.92,10.11,1.48,2.51,11389.7,2942285.87,7847.37,Owner,17
SYN-01335,synthetic,https://example.com/pune-listing/1335,1 BHK,386.81,493.89,0,6,8,1,Fully Furnished,1,1,0,1,1,Ceramic,1,1,0,1,1,Covered,1,Borewell,1725.68,Koregaon Park,411001,Society,3.3,4.35,1.6,1.54,26484.16,10250781.74,26500.78,Owner,36
SYN-01336,synthetic,https://example.com/pune-listing/1336,3 BHK,736.48,815.5,8,14,5,1,Unfurnished,0,4,4,3,4,Marble,0,0,0,0,1,Covered,1,Municipal,4135.48,Koregaon Park,411001,Society,2.73,4.91,1.39,1.14,52149.58,14120946.52,19173.6,Builder,68
SYN-01337,synthetic,https://example.com/pune-listing/1337,2 BHK,703.68,899.29,0,8,10,1,Semi-Furnished,1,2,1,2,2,Marble,1,1,1,1,1,Covered,1,Municipal,4166.2,Baner,411045,Standalone,2.91,3.49,2.01,2.13,33810.16,15370376.45,21842.8,Broker,8
SYN-01338,synthetic,https://example.com/pune-listing/1338,1 BHK,450.11,,9,10,7,1,Fully Furnished,1,1,0,0,2,Vitrified,1,1,0,1,1,Covered,1,Municipal,1841.26,Aundh,411007,Society,3.8,3.37,1.27,1.72,22288.43,4425375.9,9831.8,Broker,13
SYN-01339,synthetic,https://example.com/pune-listing/1339,3 BHK,1098.89,1251.47,9,14,12,1,Semi-Furnished,1,3,3,1,5,Wooden,0,0,0,0,0,Covered,0,Borewell,4413.78,Kothrud,411038,Society,3.07,7.2,0.91,2.0,34227.21,11283236.8,10267.87,Broker,8
SYN-01340,synthetic,https://example.com/pune-listing/1340,4 BHK,1278.11,1586.17,7,9,9,1,Semi-Furnished,1,5,5,2,7,Vitrified,1,1,1,1,0,Covered,0,Municipal,5521.84,Aundh,411007,Society,2.65,4.99,1.66,1.54,64471.54,13270727.06,10383.1,Broker,6
SYN-01341,synthetic,https://example.com/pune-listing/1341,1 BHK,367.8,407.13,0,11,2,1,Semi-Furnished,1,1,0,0,2,Wooden,0,0,0,1,0,Covered,1,Municipal,1254.17,Viman Nagar,411014,Standalone,1.26,4.69,1.89,1.42,18942.16,4471742.32,12158.09,Broker,21
SYN-01342,synthetic,https://example.com/pune-listing/1342,1 BHK,465.05,537.34,2,14,3,1,Semi-Furnished,1,1,1,0,2,Ceramic,1,1,0,0,0,Covered,1,Corporation + Borewell,800.0,Pune Camp,411001,Society,2.39,6.51,2.02,1.78,11315.69,4038879.87,8684.92,Builder,75
SYN-01343,synthetic,https://example.com/pune-listing/1343,1 BHK,508.61,596.94,17,18,2,1,Semi-Furnished,1,1,1,0,1,Vitrified,1,1,0,0,0,Covered,1,Corporation + Borewell,800.0,Hinjewadi,411057,Society,5.84,1.76,1.8,2.74,16133.64,6067324.87,11929.13,Broker,14
SYN-01344,synthetic,https://example.com/pune-listing/1344,1 BHK,402.44,500.79,0,11,5,1,Semi-Furnished,1,1,1,0,2,Wooden,1,1,0,0,0,Covered,1,Borewell,800.0,Viman Nagar,411014,Society,2.28,6.94,2.25,1.72,11337.07,7660257.89,19034.57,Broker,49
SYN-01345,synthetic,https://example.com/pune-listing/1345,4 BHK,1867.47,2247.26,16,16,13,1,Unfurnished,0,4,3,2,5,Marble,1,0,0,1,0,Covered,0,Corporation + Borewell,4606.31,Hadapsar,411028,Society,5.87,1.58,2.2,1.67,38644.28,13167320.44,7050.87,Broker,7
SYN-01346,synthetic,https://example.com/pune-listing/1346,2 BHK,793.4,903.76,0,6,3,1,Fully Furnished,1,2,2,2,3,Vitrified,0,1,1,1,1,Open,1,Municipal,3336.78,Baner,411045,Standalone,2.87,3.03,1.71,2.09,41611.36,20938560.1,26391.04,Broker,2
SYN-01347,synthetic,https://example.com/pune-listing/1347,2 BHK,639.57,715.03,10,15,3,1,Semi-Furnished,1,3,2,2,3,Vitrified,1,1,1,1,0,Open,1,Corporation + Borewell,3485.8,Koregaon Park,411001,Society,3.04,5.26,1.19,1.36,30779.05,13919916.99,21764.53,Owner,23
SYN-01348,synthetic,https://example.com/pune-listing/1348,2 BHK,630.41,753.73,11,11,8,1,Semi-Furnished,1,2,1,1,4,Granite,0,1,0,0,0,Covered,1,Corporation + Borewell,3922.0,Kharadi,411014,Standalone,3.34,2.76,2.09,1.95,26042.16,6180600.22,9804.15,Owner,34
SYN-01349,synthetic,https://example.com/pune-listing/1349,2 BHK,710.06,886.54,9,10,4,1,Semi-Furnished,1,3,1,1,3,Granite,1,1,0,1,0,Covered,1,Borewell,,Aundh,411007,Society,2.91,4.69,1.2,1.19,20437.08,13832803.47,19481.07,Owner,23
SYN-01350,synthetic,https://example.com/pune-listing/1350,2 BHK,418.51,498.14,8,11,11,1,Semi-Furnished,0,3,2,1,2,Granite,0,0,0,0,0,Covered,0,Tanker,2190.26,Viman Nagar,411014,Standalone,1.38,5.61,2.13,1.68,19258.65,3803629.62,9088.47,Builder,37
SYN-01351,synthetic,https://example.com/pune-listing/1351,2 BHK,583.17,645.77,8,12,14,1,Fully Furnished,1,2,3,2,3,Wooden,1,1,1,1,1,Covered,1,Corporation + Borewell,2502.53,Baner,411045,Society,2.97,3.07,1.72,2.48,46793.04,9230202.51,15827.53,,10
SYN-01352,synthetic,https://example.com/pune-listing/1352,2 BHK,662.77,725.04,9,10,7,1,Fully Furnished,1,3,2,2,3,Vitrified,0,1,1,0,1,Stilt,1,,2780.55,Koregaon Park,411001,Society,2.83,5.91,1.11,1.74,45320.13,10302726.73,15545.05,Owner,10
SYN-01353,synthetic,https://example.com/pune-listing/1353,5 BHK,1904.47,2181.08,8,11,11,1,Semi-Furnished,0,6,5,4,8,Granite,0,0,1,0,0,Covered,1,Borewell,6777.5,Kharadi,411014,Standalone,4.37,1.28,1.64,1.83,78492.51,15814315.19,8303.77,Broker,20
SYN-01354,synthetic,https://example.com/pune-listing/1354,2 BHK,654.92,718.11,4,12,9,1,Unfurnished,0,3,3,1,4,Granite,1,0,0,0,0,Covered,1,Corporation + Borewell,1889.06,Magarpatta,411013,Society,4.5,2.64,1.67,2.03,11657.0,4686564.75,7155.95,Owner,53
SYN-01355,synthetic,https://example.com/pune-listing/1355,3 BHK,1142.72,1336.35,14,19,8,1,Semi-Furnished,0,3,3,1,3,Vitrified,1,1,0,1,0,Covered,0,Corporation + Borewell,4181.75,Wakad,411057,Society,4.61,1.88,1.65,2.24,26604.87,8148164.0,7130.53,Builder,25
SYN-01356,synthetic,https://example.com/pune-listing/1356,1 BHK,426.17,512.96,9,13,6,1,Semi-Furnished,1,1,0,0,1,Ceramic,1,1,0,0,0,Stilt,0,Corporation + Borewell,1301.19,Pimple Saudagar,411027,Society,4.45,5.72,2.16,1.62,7500.0,3597483.15,8441.45,Broker,27
SYN-01357,synthetic,https://example.com/pune-listing/1357,2 BHK,539.19,612.74,7,12,3,1,Semi-Furnished,1,2,2,0,4,Vitrified,1,1,0,0,0,Covered,0,Corporation + Borewell,2370.07,Pimple Saudagar,411027,Society,3.79,6.33,1.41,1.88,21788.56,4123518.05,7647.64,Broker,40
SYN-01358,synthetic,https://example.com/pune-listing/1358,1 RK,313.58,389.88,4,8,5,1,Fully Furnished,1,2,2,1,2,Vitrified,0,1,1,0,1,Stilt,1,Borewell,1316.55,Kalyani Nagar,411006,Society,2.15,4.48,1.6,1.4,26026.44,4348406.5,13867.04,Broker,22
SYN-01359,synthetic,https://example.com/pune-listing/1359,3 BHK,1181.74,1386.12,5,12,18,1,Semi-Furnished,1,3,1,1,4,Wooden,1,1,0,0,0,Bike,1,Municipal,2830.52,Nigdi,411044,Society,4.14,10.11,1.95,2.3,21333.02,8166122.18,6910.26,Owner,37
SYN-01360,synthetic,https://example.com/pune-listing/1360,3 BHK,1334.45,1666.51,14,14,11,1,Semi-Furnished,1,2,3,1,5,Wooden,1,0,0,0,0,Covered,0,Tanker,4321.64,Nigdi,411044,Society,4.02,9.42,1.27,2.55,39094.81,12901807.3,9668.25,Owner,15
SYN-01361,synthetic,https://example.com/pune-listing/1361,3 BHK,964.05,1106.74,7,21,7,1,Unfurnished,1,3,3,1,3,Ceramic,1,1,0,1,0,Covered,1,Municipal,2754.41,Hinjewadi,411057,Standalone,6.71,0.2,2.26,2.64,20144.96,5949457.88,6171.32,Owner,67
SYN-01362,synthetic,https://example.com/pune-listing/1362,3 BHK,765.05,878.94,1,4,5,1,Fully Furnished,1,3,3,2,6,Marble,0,1,0,1,1,Covered,1,Municipal,3038.4,Baner,411045,Standalone,3.37,3.56,1.77,2.13,66508.12,17594233.14,22997.39,Owner,52
SYN-01363,synthetic,https://example.com/pune-listing/1363,2 BHK,582.89,733.02,8,12,6,1,Unfurnished,1,2,3,1,2,Wooden,1,1,0,1,0,Stilt,0,Municipal,1771.57,Kothrud,411038,Society,1.4,8.74,1.17,1.12,20391.02,4639828.19,7959.98,Broker,44
SYN-01364,synthetic,https://example.com/pune-listing/1364,3 BHK,1033.79,1252.84,2,14,12,1,Fully Furnished,0,3,3,2,3,Marble,1,1,0,0,0,Open,0,Municipal,3264.31,Hinjewadi,411057,Society,7.15,0.2,2.69,2.16,21238.61,8679516.84,8395.79,Broker,24
SYN-01365,synthetic,https://example.com/pune-listing/1365,4 BHK,727.37,894.95,7,12,8,1,Unfurnished,1,4,3,2,7,Vitrified,1,1,0,0,0,Covered,1,Corporation + Borewell,1320.23,Magarpatta,411013,Society,5.01,1.44,2.29,2.13,16737.58,5400673.58,7424.92,Owner,24
SYN-01366,synthetic,https://example.com/pune-listing/1366,1 BHK,492.1,542.31,1,11,2,1,Semi-Furnished,1,1,1,0,2,Ceramic,1,1,0,0,0,Covered,0,Borewell,1896.19,Nigdi,411044,Society,4.12,10.47,1.24,2.16,10630.92,4317531.47,8773.67,Owner,26
SYN-01367,synthetic,https://example.com/pune-listing/1367,1 BHK,335.31,406.64,1,12,6,1,Fully Furnished,1,2,1,1,1,Vitrified,1,1,1,1,1,,0,Municipal,1024.45,Koregaon Park,411001,Society,2.22,6.45,2.05,1.12,16930.11,8336493.15,24861.71,Broker,17
SYN-01368,synthetic,https://example.com/pune-listing/1368,3 BHK,1238.65,1540.09,5,17,8,1,Semi-Furnished,1,4,2,1,4,Vitrified,1,1,0,0,0,Covered,1,Tanker,3520.13,Hinjewadi,411057,Society,5.84,1.26,2.13,2.58,29932.11,9950720.4,8033.54,Broker,94
SYN-01369,synthetic,https://example.com/pune-listing/1369,2 BHK,805.34,884.16,12,12,11,1,Semi-Furnished,0,2,2,1,2,Wooden,1,1,1,0,0,Open,0,Tanker,2310.98,Hadapsar,411028,Society,5.64,2.27,2.47,2.19,20223.83,5713740.83,7094.85,Broker,20
SYN-01370,synthetic,https://example.com/pune-listing/1370,3 BHK,1106.29,1198.36,6,16,7,1,Fully Furnished,1,3,2,2,5,Ceramic,1,1,0,1,1,Covered,1,Corporation + Borewell,2458.29,Wakad,411057,Society,5.82,2.28,2.28,2.19,21756.21,7892327.42,7134.03,Broker,15
SYN-01371,synthetic,https://example.com/pune-listing/1371,2 BHK,395.57,488.33,3,9,6,1,Fully Furnished,1,1,1,0,2,Granite,1,1,0,0,0,,1,Borewell,800.0,Aundh,411007,Society,3.62,4.17,1.47,1.43,13949.25,6304502.68,15937.66,Broker,36
SYN-01372,synthetic,https://example.com/pune-listing/1372,3 BHK,821.52,908.04,1,6,11,1,Fully Furnished,1,3,2,2,4,Marble,1,1,1,1,1,Stilt,1,Municipal,3464.08,Aundh,411007,Standalone,4.49,3.89,0.89,1.56,27635.6,14403087.94,17532.23,Broker,19
SYN-01373,synthetic,https://example.com/pune-listing/1373,5 BHK,1854.98,2039.36,0,13,6,1,Semi-Furnished,1,6,4,5,8,Wooden,1,1,0,0,0,Bike,1,Municipal,4746.12,Hadapsar,411028,Society,5.25,3.43,2.3,1.97,65355.98,14014803.91,7555.23,Owner,41
SYN-01374,synthetic,https://example.com/pune-listing/1374,2 BHK,531.37,619.06,14,16,9,1,Semi-Furnished,0,2,2,1,2,Vitrified,0,1,1,0,0,Open,0,Municipal,1548.27,Shivajinagar,411005,Standalone,1.02,7.22,0.79,1.66,31207.73,5122659.44,9640.4,Broker,13
SYN-01375,synthetic,https://example.com/pune-listing/1375,3 BHK,1355.12,1572.19,5,15,16,1,Semi-Furnished,1,3,2,1,4,Marble,1,1,0,0,0,Covered,1,Municipal,,Magarpatta,411013,Society,5.37,0.84,1.8,2.09,27294.66,8830007.36,6516.06,Broker,46
SYN-01376,synthetic,https://example.com/pune-listing/1376,4 BHK,1503.64,1801.79,4,16,11,1,Semi-Furnished,1,5,5,2,6,Wooden,1,1,0,0,1,None,0,Municipal,4783.98,Wakad,411057,Standalone,5.07,2.07,2.27,1.98,38590.76,9830723.6,6537.95,Owner,31
SYN-01377,synthetic,https://example.com/pune-listing/1377,1 BHK,379.74,426.41,8,11,11,1,Semi-Furnished,1,1,1,0,1,Vitrified,0,1,0,0,0,,1,Corporation + Borewell,1008.9,Wakad,411057,Standalone,4.8,2.44,2.2,2.29,7500.0,2800000.0,7373.48,Owner,4
SYN-01378,synthetic,https://example.com/pune-listing/1378,1 BHK,399.54,437.61,3,13,6,1,Semi-Furnished,1,1,1,0,1,Vitrified,1,1,0,0,0,Stilt,0,Tanker,800.0,Hadapsar,411028,Society,5.8,2.55,2.23,2.17,8410.69,3234347.19,8095.2,Broker,26
SYN-01379,synthetic,https://example.com/pune-listing/1379,1 BHK,458.57,536.53,5,7,5,1,Fully Furnished,1,1,0,1,1,Vitrified,1,1,0,1,0,Covered,1,Municipal,3948.34,Baner,411045,Society,2.39,4.24,1.9,2.23,33159.6,14648238.01,31943.24,Broker,13
SYN-01380,synthetic,https://example.com/pune-listing/1380,1 BHK,541.99,637.62,0,10,12,1,Semi-Furnished,1,1,0,1,1,Granite,0,0,1,1,1,Stilt,1,Borewell,2853.52,Kalyani Nagar,411006,Society,2.44,4.94,1.34,1.77,36677.24,12386483.06,22853.63,Broker,33
SYN-01381,synthetic,https://example.com/pune-listing/1381,2 BHK,513.55,649.24,3,11,13,1,Semi-Furnished,1,2,1,1,3,Vitrified,1,1,1,0,0,Open,0,Municipal,1841.75,Wakad,411057,Society,5.16,2.28,2.5,2.31,7616.08,2822953.2,5496.96,Owner,29
SYN-01382,synthetic,https://example.com/pune-listing/1382,2 BHK,622.51,719.44,9,10,11,1,Fully Furnished,0,2,2,2,3,Vitrified,0,0,1,1,0,Stilt,1,Borewell,2857.78,Baner,411045,Society,3.78,2.8,1.63,2.18,37686.4,7370820.84,11840.45,Owner,24
SYN-01383,synthetic,https://example.com/pune-listing/1383,3 BHK,868.61,1089.53,5,15,13,1,Fully Furnished,1,4,3,2,5,Marble,1,1,1,1,1,Covered,1,,3750.73,Koregaon Park,411001,Society,2.35,5.4,1.01,0.93,50699.44,22150475.68,25501.15,Builder,32
SYN-01384,synthetic,https://example.com/pune-listing/1384,2 BHK,529.71,610.98,13,13,5,1,Semi-Furnished,1,3,1,1,3,Wooden,0,1,0,1,0,None,1,Borewell,2333.94,Kothrud,411038,Society,2.49,6.85,1.32,2.09,21791.29,6093916.1,11504.26,Broker,4
SYN-01385,synthetic,https://example.com/pune-listing/1385,2 BHK,643.32,779.72,0,18,9,1,Fully Furnished,1,3,1,1,2,Granite,1,1,0,0,0,Bike,0,Borewell,1491.62,Viman Nagar,411014,Society,1.98,5.65,1.62,1.19,21221.74,11533381.65,17927.88,Owner,68
SYN-01386,synthetic,https://example.com/pune-listing/1386,2 BHK,602.84,679.52,0,7,14,1,Semi-Furnished,1,2,3,1,3,Wooden,0,0,1,0,0,Covered,1,Municipal,971.35,Kharadi,411014,Standalone,3.85,1.61,2.46,2.21,19652.84,8588643.15,14246.95,Owner,16
SYN-01387,synthetic,https://example.com/pune-listing/1387,3 BHK,981.31,1190.7,5,11,5,1,Semi-Furnished,1,3,2,2,6,Granite,1,1,0,1,0,Covered,1,Corporation + Borewell,4505.99,Kothrud,411038,Society,1.46,6.12,1.16,1.54,44563.42,8967728.08,9138.48,Owner,3
SYN-01388,synthetic,https://example.com/pune-listing/1388,1 BHK,435.01,529.26,6,15,13,1,Semi-Furnished,1,2,1,0,2,Granite,1,1,1,0,1,Covered,0,,877.69,Hinjewadi,411057,Society,5.74,0.87,2.24,2.8,14873.98,2810765.03,6461.37,Broker,15
SYN-01389,synthetic,https://example.com/pune-listing/1389,1 BHK,449.03,530.11,9,9,3,1,Semi-Furnished,1,1,1,0,2,,1,1,0,0,0,Covered,0,Tanker,2007.35,Wakad,411057,Society,4.79,2.83,1.99,1.8,7500.0,2800000.0,6235.66,Broker,33
SYN-01390,synthetic,https://example.com/pune-listing/1390,2 BHK,627.29,745.59,3,18,0,1,Semi-Furnished,1,2,3,1,3,Ceramic,1,1,0,0,0,Stilt,1,Corporation + Borewell,2285.44,Hadapsar,411028,Society,5.83,2.88,2.71,1.94,19410.7,4882528.38,7783.57,Broker,5
SYN-01391,synthetic,https://example.com/pune-listing/1391,3 BHK,752.31,897.21,0,7,16,1,Unfurnished,1,4,4,2,3,Vitrified,1,1,0,0,0,None,0,,1576.18,Kothrud,411038,Society,1.78,7.97,1.29,1.2,32315.14,7992785.19,10624.36,Broker,42
SYN-01392,synthetic,https://example.com/pune-listing/1392,2 BHK,549.24,686.68,4,15,10,1,Fully Furnished,1,2,2,2,4,Ceramic,0,0,1,1,1,Covered,1,Corporation + Borewell,2544.37,Koregaon Park,411001,Standalone,2.81,5.51,2.11,1.37,28107.03,13983643.29,25460.13,Owner,19
SYN-01393,synthetic,https://example.com/pune-listing/1393,2 BHK,656.17,762.34,3,7,2,1,Semi-Furnished,1,2,2,2,3,Wooden,1,1,1,1,0,None,1,Municipal,3073.34,Baner,411045,Society,2.56,3.5,1.85,2.08,45842.65,20781890.6,31671.55,Owner,19
SYN-01394,synthetic,https://example.com/pune-listing/1394,1 RK,357.26,456.47,2,5,13,1,Semi-Furnished,1,1,1,0,2,Ceramic,1,1,0,1,0,Open,1,Borewell,800.0,Shivajinagar,411005,Society,1.48,7.84,0.74,1.58,12323.74,5249010.64,14692.32,Owner,8
SYN-01395,synthetic,https://example.com/pune-listing/1395,2 BHK,735.79,837.41,11,13,18,1,Fully Furnished,1,2,1,1,3,Ceramic,1,1,1,0,0,Covered,0,Corporation + Borewell,3141.66,Pune Camp,411001,Society,1.87,6.97,1.13,2.06,23343.66,5007908.66,6806.17,Builder,40
SYN-01396,synthetic,https://example.com/pune-listing/1396,3 BHK,996.45,1196.2,1,14,11,1,Semi-Furnished,1,4,3,2,4,,1,0,0,0,0,Open,0,Municipal,2348.07,Magarpatta,411013,Society,5.23,0.99,2.16,2.15,26761.0,6423536.07,6446.4,Broker,23
SYN-01397,synthetic,https://example.com/pune-listing/1397,1 BHK,516.93,637.13,4,14,11,1,Fully Furnished,1,1,1,1,2,Vitrified,1,1,1,1,0,Open,1,Municipal,2462.15,Kalyani Nagar,411006,Society,2.18,6.06,1.45,1.47,27682.41,14793951.7,28619.01,Broker,46
SYN-01398,synthetic,https://example.com/pune-listing/1398,1 BHK,367.28,402.54,12,12,5,1,Unfurnished,0,1,3,0,2,Wooden,1,1,1,1,0,Stilt,0,Tanker,2150.79,Kharadi,411014,Society,3.18,1.34,2.85,2.27,10658.98,6687522.07,18208.3,Owner,6
SYN-01399,synthetic,https://example.com/pune-listing/1399,1 BHK,404.14,479.63,11,12,6,1,Semi-Furnished,1,1,1,0,1,Marble,1,1,1,1,1,Covered,0,Municipal,1634.21,Hinjewadi,411057,Society,6.37,2.63,2.1,2.58,7500.0,2800000.0,6928.29,Broker,26
SYN-01400,synthetic,https://example.com/pune-listing/1400,2 BHK,735.65,899.02,1,12,6,1,Semi-Furnished,1,2,2,1,4,Vitrified,1,1,0,0,1,Stilt,0,Borewell,1601.84,Viman Nagar,411014,Society,2.12,6.61,1.99,1.91,32895.95,12359353.13,16800.7,Broker,21
SYN-01401,synthetic,https://example.com/pune-listing/1401,4 BHK,1422.17,1595.15,5,9,7,1,Semi-Furnished,1,4,3,3,8,Vitrified,1,1,0,0,0,Stilt,0,Municipal,3635.78,Wakad,411057,Society,5.02,2.37,1.26,2.01,44620.93,11298009.99,7944.23,Broker,29
SYN-01402,synthetic,https://example.com/pune-listing/1402,1 BHK,335.66,401.65,16,18,11,1,Fully Furnished,1,1,1,0,1,Vitrified,1,1,0,0,0,Bike,0,Tanker,800.0,Hadapsar,411028,Society,5.19,2.14,2.44,2.23,7500.0,3852876.61,11478.35,Owner,26
SYN-01403,synthetic,https://example.com/pune-listing/1403,2 BHK,606.34,705.42,4,11,10,1,Fully Furnished,1,2,1,2,3,Vitrified,1,1,1,1,1,Covered,0,Municipal,3145.79,Baner,411045,Society,3.77,3.45,1.47,1.66,49093.45,17505047.0,28870.21,Broker,6
